,formula,full_name,band_gap,formation_energy,nn_ave_eleneg,o2p_center_from_vbm,vacancy_formation_energy,charge
0,Al2Ge2O7,Al2Ge2O7_Va_O1,3.2978,-2.702367327272727,2.406341895839076,3.103427181710611,5.416601799999976,0
1,Al2Ge2O7,Al2Ge2O7_Va_O2,3.2978,-2.702367327272727,2.3974576458626684,3.101687405729366,5.411478320000137,0
2,Al2Ge2O7,Al2Ge2O7_Va_O3,3.2978,-2.702367327272727,2.72604428315262,2.596100957120228,3.8145812599999633,0
3,Al2Ge2O7,Al2Ge2O7_Va_O4,3.2978,-2.702367327272727,2.6131783167219456,2.043769290199058,4.388867460000151,0
4,Al2O3,Al2O3_Va_O1,6.039299999999999,-3.426551008000001,2.224895215865955,2.497321494687122,7.69421869999986,0
5,Al2PbO4,Al2PbO4_Va_O1,3.8921,-2.89378359,2.273300437305284,2.391473835296565,6.395135430000105,0
6,Al2PbO4,Al2PbO4_Va_O2,3.8921,-2.89378359,2.2577006846753074,2.127479261236284,6.474721879999729,0
7,Al2PbO4,Al2PbO4_Va_O3,3.8921,-2.89378359,2.271189956610316,2.3477590408505455,6.6248099899997985,0
8,Al4Bi2O9,Al4Bi2O9_Va_O1,2.6141999999999994,-2.857885394000002,2.3848563900027937,2.7629914986258335,5.484838260000183,0
9,Al4Bi2O9,Al4Bi2O9_Va_O2,2.6141999999999994,-2.857885394000002,2.2923045988216,2.525664865147771,7.171021660000301,0
10,Al4Bi2O9,Al4Bi2O9_Va_O3,2.6141999999999994,-2.857885394000002,2.3575196255115665,2.820929043431028,5.552068420000419,0
11,Al4Bi2O9,Al4Bi2O9_Va_O4,2.6141999999999994,-2.857885394000002,2.177139080811319,2.1832794803488595,6.636335620000304,0
12,AlAsO4,AlAsO4_Va_O1,4.3858,-2.444837554166667,2.6675,2.1081297060123902,3.7700192500000274,0
13,AlSbO4,AlSbO4_Va_O1,1.722599999999999,-2.5433669000000005,2.597103509660969,2.911445950223812,4.638389600000105,0
14,AlSbO4,AlSbO4_Va_O2,1.722599999999999,-2.5433669000000005,2.672896490339031,3.6551000107041887,4.367477630000062,0
15,As2O3,As2O3_Va_O1,3.3312,-1.6290845505,2.745736482564582,3.6517666474416854,3.803732819999718,0
16,As2O3,As2O3_Va_O2,3.3312,-1.6290845505,2.6515650881606163,3.61912449772006,3.756670709999875,0
17,As2O3,As2O3_Va_O3,3.3312,-1.6290845505,2.6571443525075127,3.7018856453418607,3.7697533399999745,0
18,As2Pb3O8,As2Pb3O8_Va_O1,3.2885999999999997,-1.7352351134615382,2.6860742046445267,2.7630077039862124,2.7753270799997924,0
19,As2Pb3O8,As2Pb3O8_Va_O2,3.2885999999999997,-1.7352351134615382,2.7042365259736325,2.9586236071888488,3.1714331199999695,0
20,As2Pb3O8,As2Pb3O8_Va_O3,3.2885999999999997,-1.7352351134615382,2.7163595941283405,2.9774057862274157,3.1593086699998683,0
21,As2Pb3O8,As2Pb3O8_Va_O4,3.2885999999999997,-1.7352351134615382,2.768647000263188,2.651400752553627,2.759128609999957,0
22,As2PbO4,As2PbO4_Va_O1,2.6284999999999994,-1.6492657325,2.5488496637752465,3.6606861531341286,3.8530357699999143,0
23,As2PbO4,As2PbO4_Va_O2,2.6284999999999994,-1.6492657325,2.6503630288382656,3.697726588387933,4.001207819999999,0
24,As2PbO4,As2PbO4_Va_O3,2.6284999999999994,-1.6492657325,2.5806582237199267,3.148174099169339,4.1914656999999895,0
25,As2PbO4,As2PbO4_Va_O4,2.6284999999999994,-1.6492657325,2.695552037046685,3.189222957911923,4.114966009999998,0
26,As2PbO6,As2PbO6_Va_O1,2.1464,-1.7356450333333333,2.8350000000000004,3.7085103290461223,4.38521920000006,0
27,B2O3,B2O3_Va_O1,6.3479,-2.79805631,2.522642750980837,3.1894952912738876,6.752125390000012,0
28,B2O3,B2O3_Va_O2,6.3479,-2.79805631,2.4919401604235785,3.2111856187427152,6.3722730700000145,0
29,B4PbO7,B4PbO7_Va_O1,4.158,-2.6473397413888877,2.4960870301019216,4.0909509783768545,7.0312588100001765,0
30,B4PbO7,B4PbO7_Va_O2,4.158,-2.6473397413888877,2.522918939325306,3.9908693958022026,6.675704760000039,0
31,B4PbO7,B4PbO7_Va_O3,4.158,-2.6473397413888877,2.4117625853743987,5.0308915055261805,7.705514119999984,0
32,B4PbO7,B4PbO7_Va_O4,4.158,-2.6473397413888877,2.564729948085834,3.77814546703765,7.365726990000107,0
33,B6O,B6O_Va_O1,1.8178,-0.8052726049999999,2.161549990366169,6.843287776955761,6.615020370000034,0
34,BAsO4,BAsO4_Va_O1,4.380000000000001,-2.132276382361111,2.7750470596344017,2.9118904601513993,3.3136634799999545,0
35,Ba(AsO3)2,Ba(AsO3)2_Va_O1,2.8693999999999997,-2.1914320077777782,2.663833653764642,2.9647492210345696,3.8743983700000033,0
36,Ba(AsO3)2,Ba(AsO3)2_Va_O2,2.8693999999999997,-2.1914320077777782,2.5819066683094225,3.220476701785266,3.3655109400000445,0
37,Ba(AsO3)2,Ba(AsO3)2_Va_O3,2.8693999999999997,-2.1914320077777782,2.5392596779259375,2.3326627298253007,2.3429738500002575,0
38,Ba(SbO3)2,Ba(SbO3)2_Va_O1,2.9955999999999996,-2.376871872222223,2.5516666666666667,1.939533526774728,4.173887470000077,0
39,Ba2Bi2O5,Ba2Bi2O5_Va_O1,1.8273,-2.288426511111112,2.062504975269688,2.40781201144093,3.968344230000079,0
40,Ba2Bi2O5,Ba2Bi2O5_Va_O2,1.8273,-2.288426511111112,1.8107787739008248,2.100563563987341,4.326563000000087,0
41,Ba2Bi2O5,Ba2Bi2O5_Va_O3,1.8273,-2.288426511111112,2.059103547200948,1.833463230597384,4.561079060000006,0
42,Ba2BiSbO6,Ba2BiSbO6_Va_O1,1.7198000000000002,-2.453007994999999,2.1200535501733504,2.8375809665302967,4.260261400000113,0
43,Ba2BiSbO6,Ba2BiSbO6_Va_O2,1.7198000000000002,-2.453007994999999,2.143789464639996,2.80707284290209,4.2369041600003445,0
44,Ba2Ca(BO2)6,Ba2Ca(BO2)6_Va_O1,5.0027,-3.1139662421428564,2.248439807294909,4.099328293167289,6.3586188699999955,0
45,Ba2Ca(BO2)6,Ba2Ca(BO2)6_Va_O2,5.0027,-3.1139662421428564,2.0298335064690214,2.1827533569598763,7.120163879999959,0
46,Ba2Ca(BO3)2,Ba2Ca(BO3)2_Va_O1,4.1151,-3.2246886053030304,1.8882133171231443,2.433555992895412,7.112297580000254,0
47,Ba2Ca(BO3)2,Ba2Ca(BO3)2_Va_O2,4.1151,-3.2246886053030304,1.78896752470246,2.556187340152093,7.067663270000034,0
48,Ba2In2O5,Ba2In2O5_Va_O1,0.9603000000000002,-2.424057256666667,1.701871605116176,2.3408683614378414,4.0175883200000815,0
49,Ba2In2O5,Ba2In2O5_Va_O2,0.9603000000000002,-2.424057256666667,1.815303427119624,1.7951956170136785,3.516567620000055,0
50,Ba2InGaO5,Ba2InGaO5_Va_O2,1.6127999999999996,-2.5715327063888895,1.8773389767661623,2.1868921772527714,4.66215182999998,0
51,Ba2InGaO5,Ba2InGaO5_Va_O3,1.6127999999999996,-2.5715327063888895,1.696971590061099,2.869617001973725,5.1532220899999945,0
52,Ba2Mg(BO3)2,Ba2Mg(BO3)2_Va_O1,4.7117,-3.129790906212121,1.9080018823710925,2.837647917156953,7.094550070000318,0
53,Ba2MgGe2O7,Ba2MgGe2O7_Va_O1,3.5078,-2.7931089208333333,2.125871812472001,2.8016680828652487,4.269437119999916,0
54,Ba2MgGe2O7,Ba2MgGe2O7_Va_O2,3.5078,-2.7931089208333333,1.9643712694720457,1.4529151986460331,4.128461550000006,0
55,Ba2MgGe2O7,Ba2MgGe2O7_Va_O3,3.5078,-2.7931089208333333,1.9869690959925717,1.6176245584051752,4.744194229999843,0
56,Ba2MgSi2O7,Ba2MgSi2O7_Va_O1,4.5151,-3.3661644154166668,1.956148810444365,1.954080846225262,6.671825889999932,0
57,Ba2MgSi2O7,Ba2MgSi2O7_Va_O2,4.5151,-3.3661644154166668,1.924532861082514,1.6585435562997517,6.354059069999844,0
58,Ba2MgSi2O7,Ba2MgSi2O7_Va_O3,4.5151,-3.3661644154166668,2.106248918227482,3.463631557818279,6.401436499999713,0
59,Ba2SiO4,Ba2SiO4_Va_O1,4.7691,-3.3619786003571424,1.8187115337578652,1.9887997780759203,6.5052005399997,0
60,Ba2SiO4,Ba2SiO4_Va_O2,4.7691,-3.3619786003571424,1.7501702673414408,2.0510531204351756,6.6043048999998835,0
61,Ba2SiO4,Ba2SiO4_Va_O3,4.7691,-3.3619786003571424,1.9140223485049568,1.8462819252227711,6.422328049999928,0
62,Ba2SnO4,Ba2SnO4_Va_O1,2.6748,-2.7252458707142857,1.5846067414973888,1.2392503518767148,5.100413910000052,0
63,Ba2SnO4,Ba2SnO4_Va_O2,2.6748,-2.7252458707142857,2.0113911022161712,2.0533727474190098,4.832842359999981,0
64,Ba3(AsO4)2,Ba3(AsO4)2_Va_O1,4.0672999999999995,-2.691978154615385,2.3065525755656915,1.8664497423710813,3.449726650000125,0
65,Ba3(AsO4)2,Ba3(AsO4)2_Va_O2,4.0672999999999995,-2.691978154615385,2.1447896290114725,2.1236025483072396,3.5821794299998917,0
66,Ba3BAsO3,Ba3BAsO3_Va_O1,1.3583999999999996,-2.534398749895834,1.6149249046865122,4.4286946347426905,6.90738707999993,0
67,Ba3MgSb2O9,Ba3MgSb2O9_Va_O1,2.8573,-2.6995449040000006,1.9848146738019936,1.9514056810206264,4.079700650000072,0
68,Ba3MgSb2O9,Ba3MgSb2O9_Va_O2,2.8573,-2.6995449040000006,2.175411893660774,2.4586944447654595,4.872961969999901,0
69,Ba3NaBiO6,Ba3NaBiO6_Va_O1,1.8857,-2.437707516050157,1.5875090956657931,1.3942834469167544,3.501165949999981,0
70,Ba3NaSbO6,Ba3NaSbO6_Va_O1,2.9642000000000004,-2.6506075655956116,1.60049408398836,1.6275298086607983,4.966529190000026,0
71,Ba3Sn2O7,Ba3Sn2O7_Va_O1,1.8136,-2.668890004166667,2.0470090583045017,2.0293343475276915,4.778640149999669,0
72,Ba3Sn2O7,Ba3Sn2O7_Va_O2,1.8136,-2.668890004166667,1.5845935952348356,1.2995311952614723,4.901047939999794,0
73,Ba3Sn2O7,Ba3Sn2O7_Va_O3,1.8136,-2.668890004166667,2.126196563023328,1.854566969926319,4.604860199999971,0
74,Ba4InSbO8,Ba4InSbO8_Va_O1,2.4993,-2.680420198571428,1.9916364837862472,2.2239251111901437,4.448640730000088,0
75,Ba4InSbO8,Ba4InSbO8_Va_O2,2.4993,-2.680420198571428,1.530581381110401,0.9270727729243128,4.702469990000063,0
76,Ba4InSbO8,Ba4InSbO8_Va_O3,2.4993,-2.680420198571428,1.6498545884672875,1.6991889291753073,4.865271070000071,0
77,Ba4Li(SbO4)3,Ba4Li(SbO4)3_Va_O1,1.6418,-2.5572898346666664,2.166183804459811,2.58790649360424,4.403944009999927,0
78,Ba4Li(SbO4)3,Ba4Li(SbO4)3_Va_O2,1.6418,-2.5572898346666664,1.915164915208084,1.7660262731657763,2.8620879700000703,0
79,Ba4Na(SbO4)3,Ba4Na(SbO4)3_Va_O1,1.7089,-2.540505563827586,1.9024428441463583,1.808297026120643,3.1420895699997207,0
80,Ba4Na(SbO4)3,Ba4Na(SbO4)3_Va_O2,1.7089,-2.540505563827586,2.1732145330654524,2.4275878382202305,4.815045780000114,0
81,BaAl2Sb2O7,BaAl2Sb2O7_Va_O1,3.2695000000000003,-2.7688808362499993,2.2435777396880376,2.6281136891435875,5.310194620000297,0
82,BaAl2Sb2O7,BaAl2Sb2O7_Va_O2,3.2695000000000003,-2.7688808362499993,2.0252082817286667,2.0265908320338952,6.196058079999952,0
83,BaBAsO5,BaBAsO5_Va_O1,3.5195000000000003,-2.627202876979167,2.314820248364252,3.325612670939345,7.149827729999865,0
84,BaBAsO5,BaBAsO5_Va_O2,3.5195000000000003,-2.627202876979167,2.462879653860159,2.555301697807783,2.7482999799998513,0
85,BaBAsO5,BaBAsO5_Va_O3,3.5195000000000003,-2.627202876979167,2.37488640200072,3.847976673389996,3.7398381599999855,0
86,BaBe2(BO3)2,BaBe2(BO3)2_Va_O1,5.462999999999999,-3.120560989848485,1.9875133667322735,3.296243841007387,7.256117159999926,0
87,BaBe2(BO3)2,BaBe2(BO3)2_Va_O2,5.462999999999999,-3.120560989848485,1.972611280803404,2.6692977679936583,7.1244056399999725,0
88,BaBe2Si2O7,BaBe2Si2O7_Va_O1,5.653700000000001,-3.3066602608333335,2.3495194380769737,3.392404168825844,6.45633374,0
89,BaBe2Si2O7,BaBe2Si2O7_Va_O2,5.653700000000001,-3.3066602608333335,2.1278745441649876,2.170805629393562,6.5372504700000125,0
90,BaBe2Si2O7,BaBe2Si2O7_Va_O3,5.653700000000001,-3.3066602608333335,2.0713888722832077,2.3191452154611216,6.624770669999984,0
91,BaBe2Si2O7,BaBe2Si2O7_Va_O4,5.653700000000001,-3.3066602608333335,2.043594475797828,2.9169485351081157,7.0340059600000675,0
92,BaBeSiO4,BaBeSiO4_Va_O1,4.6335,-3.324616174999999,1.9702704193946723,2.6515454803051592,6.782003409999911,0
93,BaBeSiO4,BaBeSiO4_Va_O2,4.6335,-3.324616174999999,2.036395173076552,2.6104378530900005,6.7108645399999975,0
94,BaBeSiO4,BaBeSiO4_Va_O3,4.6335,-3.324616174999999,2.051428678277335,2.5551493774155816,6.676986950000023,0
95,BaBiBO4,BaBiBO4_Va_O1,3.5113000000000003,-2.6110980834523803,2.2408053105451655,2.95382701364722,5.932970969999937,0
96,BaBiBO4,BaBiBO4_Va_O2,3.5113000000000003,-2.6110980834523803,2.053417543228978,2.8335319730380526,6.347942219999718,0
97,BaBiBO4,BaBiBO4_Va_O3,3.5113000000000003,-2.6110980834523803,2.1205169417148215,1.1874519924429037,3.964150019999929,0
98,BaCa(GaO2)4,BaCa(GaO2)4_Va_O1,3.1133000000000006,-2.6343520764285713,2.051275958071092,2.0898892246455905,4.730692529999837,0
99,BaCa(GaO2)4,BaCa(GaO2)4_Va_O2,3.1133000000000006,-2.6343520764285713,2.049749882923683,1.950754625902917,4.588181940000036,0
100,BaCa(GaO2)4,BaCa(GaO2)4_Va_O3,3.1133000000000006,-2.6343520764285713,2.0079246625902845,1.942056585405768,4.592584699999756,0
101,BaCeO3,BaCeO3_Va_O1,2.8160000000000003,-3.5906097180000005,1.8350108684217412,1.4264059625723655,5.071578430000395,0
102,BaCeO3,BaCeO3_Va_O2,2.8160000000000003,-3.5906097180000005,1.810524567323138,1.4759702902994876,5.051462860000251,0
103,BaGa2B2O7,BaGa2B2O7_Va_O1,4.0867,-2.7636706123611106,2.0813793101847797,1.866419096298746,4.849031220000038,0
104,BaGa2B2O7,BaGa2B2O7_Va_O2,4.0867,-2.7636706123611106,2.183171644268999,4.10971585937684,5.953403190000026,0
105,BaGa2B2O7,BaGa2B2O7_Va_O3,4.0867,-2.7636706123611106,2.177652698351102,3.0107618446602507,6.125625130000012,0
106,BaGa2B2O7,BaGa2B2O7_Va_O4,4.0867,-2.7636706123611106,2.413505392208307,2.8267349497719536,5.83172821000006,0
107,BaGa4O7,BaGa4O7_Va_O1,2.4256,-2.486273411249999,2.184562762634154,3.418343293318623,5.196709840000162,0
108,BaGa4O7,BaGa4O7_Va_O2,2.4256,-2.486273411249999,2.031120713759927,2.3815695472863627,4.816019559999981,0
109,BaGa4O7,BaGa4O7_Va_O3,2.4256,-2.486273411249999,2.2079276758982274,2.430248638420524,4.4242031200000245,0
110,BaGa4O7,BaGa4O7_Va_O4,2.4256,-2.486273411249999,2.207244346453633,2.4264080351591204,4.440331379999984,0
111,BaGeO3,BaGeO3_Va_O1,3.4095,-2.6960020335,2.0186865948217916,1.490996637447907,3.923291630000003,0
112,BaGeO3,BaGeO3_Va_O2,3.4095,-2.6960020335,2.0131570978094837,1.4936078308699072,3.882139670000024,0
113,BaGeO3,BaGeO3_Va_O3,3.4095,-2.6960020335,2.316511368749405,2.730229943585275,4.183732449999988,0
114,BaGePbO4,BaGePbO4_Va_O1,3.3755,-2.3497993528571435,2.2075584447447465,2.290866305566537,4.3736559499997245,0
115,BaGePbO4,BaGePbO4_Va_O2,3.3755,-2.3497993528571435,2.110424425675723,1.6952815919881998,4.0832100299998135,0
116,BaGePbO4,BaGePbO4_Va_O3,3.3755,-2.3497993528571435,2.2985402101320074,2.0406621833416136,4.327281769999795,0
117,BaGePbO4,BaGePbO4_Va_O4,3.3755,-2.3497993528571435,2.177517978021965,2.340345299702852,4.448701000000151,0
118,BaLiBO3,BaLiBO3_Va_O1,4.3964,-2.9588598808333337,1.6729691364717565,2.577250853989843,6.947990259999992,0
119,BaLiBO3,BaLiBO3_Va_O2,4.3964,-2.9588598808333337,1.4289886026329244,2.691006742313024,6.984487769999882,0
120,BaLiBO3,BaLiBO3_Va_O3,4.3964,-2.9588598808333337,1.53754901310518,2.646135996449018,6.970141599999929,0
121,BaNaBO3,BaNaBO3_Va_O1,3.7356000000000007,-2.8548703726197324,1.5407287761432102,2.509697461111415,6.944674160000327,0
122,BaNaBO3,BaNaBO3_Va_O2,3.7356000000000007,-2.8548703726197324,1.5373385911452355,2.5242918951106903,6.951785520000053,0
123,BaSi3SnO9,BaSi3SnO9_Va_O1,3.8655,-3.09274423,2.471517089830876,2.5173667705719365,5.703134310000005,0
124,BaSi3SnO9,BaSi3SnO9_Va_O2,3.8655,-3.09274423,2.4936324870049154,3.489325961160364,6.241471110000029,0
125,BaSn(GeO3)3,BaSn(GeO3)3_Va_O1,2.7438,-2.351820577142858,2.541033501659523,2.7764566140128477,3.7935905299999697,0
126,BaSn(GeO3)3,BaSn(GeO3)3_Va_O2,2.7438,-2.351820577142858,2.502816582503572,2.1198972465106536,3.8982678500000336,0
127,BaSr2Mg(SiO4)2,BaSr2Mg(SiO4)2_Va_O1,4.8603,-3.37927034952381,2.065995745765302,1.8374745046862495,6.285001269999961,0
128,BaSr2Mg(SiO4)2,BaSr2Mg(SiO4)2_Va_O2,4.8603,-3.37927034952381,1.807324916546479,2.42808934416281,6.743990400000152,0
129,BeAl2O4,BeAl2O4_Va_O1,6.2674,-3.3529182539285713,2.0969475100120025,2.331450092422872,7.894412639999937,0
130,BeAl2O4,BeAl2O4_Va_O2,6.2674,-3.3529182539285713,2.0443506054519656,2.945332819624798,7.755583929999952,0
131,BeAl2O4,BeAl2O4_Va_O3,6.2674,-3.3529182539285713,2.051983358903639,2.6570320590633525,7.785844819999975,0
132,BeO,BeO_Va_O1,7.4735,-3.1028558024999997,1.7045243414171556,2.56383046489316,8.244733159999564,0
133,BeTlAsO4,BeTlAsO4_Va_O1,3.4400000000000004,-2.04176959047619,2.323202994387384,3.280003496341653,3.4740233599999417,0
134,BeTlAsO4,BeTlAsO4_Va_O2,3.4400000000000004,-2.04176959047619,2.317351757376583,3.217439530285585,3.442068610000101,0
135,BeTlAsO4,BeTlAsO4_Va_O3,3.4400000000000004,-2.04176959047619,2.2085485528376574,3.2272401748113677,3.2884620500002573,0
136,BeTlAsO4,BeTlAsO4_Va_O4,3.4400000000000004,-2.04176959047619,2.2941024483966763,3.319128878980706,3.6166734100000983,0
137,Bi2O3,Bi2O3_Va_O1,2.1518000000000006,-1.6417272149999995,2.5534711302971105,2.572681787528063,3.919661759999949,0
138,Bi2O3,Bi2O3_Va_O2,2.1518000000000006,-1.6417272149999995,2.5818292627200585,2.4718292317832677,4.028562429999861,0
139,Bi2O3,Bi2O3_Va_O3,2.1518000000000006,-1.6417272149999995,2.523204218589346,2.561136419992206,4.10182348999991,0
140,BiAsO4,BiAsO4_Va_O1,3.2501,-1.766119035,2.7975842130139705,2.621805659606698,2.5562146399999026,0
141,BiAsO4,BiAsO4_Va_O2,3.2501,-1.766119035,2.758464278013782,2.928444901237197,2.9909063799999647,0
142,BiAsO4,BiAsO4_Va_O3,3.2501,-1.766119035,2.758574603219192,2.592039016935125,2.5543790999999008,0
143,BiAsO4,BiAsO4_Va_O4,3.2501,-1.766119035,2.7653769057530555,2.781303980765942,2.8915669399999704,0
144,BiBO3,BiBO3_Va_O1,2.9598,-2.2904667498333326,2.454892262595023,3.678526623688129,5.768036939999897,0
145,BiBO3,BiBO3_Va_O2,2.9598,-2.2904667498333326,2.5504895340269664,3.646173626502017,5.499073700000176,0
146,BiBO3,BiBO3_Va_O3,2.9598,-2.2904667498333326,2.5259785030950317,3.6372535860496025,5.759585010000032,0
147,BiO2,BiO2_Va_O1,1.1593,-1.4597641266666663,2.77015640216478,2.3459825260247156,1.5690956500000173,0
148,BiO2,BiO2_Va_O2,1.1593,-1.4597641266666663,2.6948710429928178,2.1687608985580606,2.0486686300000745,0
149,BiSbO4,BiSbO4_Va_O1,2.7211999999999996,-1.8414490133333337,2.7621815566760333,2.536388998142183,3.840255669999928,0
150,BiSbO4,BiSbO4_Va_O2,2.7211999999999996,-1.8414490133333337,2.730940198763093,2.404865647399249,4.4004463100000155,0
151,Ca(AsO3)2,Ca(AsO3)2_Va_O1,3.5512,-2.229921160000001,2.6133333333333333,2.5382287646651127,4.587764600000023,0
152,Ca(SbO3)2,Ca(SbO3)2_Va_O1,2.819,-2.3709468211111124,2.5700000000000003,2.179507565466953,4.43314650999981,0
153,Ca2BiAsO6,Ca2BiAsO6_Va_O1,3.1952,-2.5414911255000003,2.1603918703408738,1.981424752983667,4.9692320499999685,0
154,Ca2BiAsO6,Ca2BiAsO6_Va_O2,3.1952,-2.5414911255000003,2.253965683130435,2.9607889017713513,3.460101949999975,0
155,Ca2BiAsO6,Ca2BiAsO6_Va_O3,3.1952,-2.5414911255000003,2.159953082444874,3.230262077801604,3.5176945299999804,0
156,Ca2BiAsO6,Ca2BiAsO6_Va_O4,3.1952,-2.5414911255000003,2.09784278036381,2.9956336492401356,3.569558339999966,0
157,Ca2GeO4,Ca2GeO4_Va_O1,3.5397999999999996,-2.9902279757142853,1.8187175870527823,1.6975885421144523,5.00869222999996,0
158,Ca2GeO4,Ca2GeO4_Va_O2,3.5397999999999996,-2.9902279757142853,1.9067559486019268,1.524341258968782,4.748400960000035,0
159,Ca2GeO4,Ca2GeO4_Va_O3,3.5397999999999996,-2.9902279757142853,1.8443538481348536,2.0001051572391737,4.695780980000004,0
160,Ca2PbO4,Ca2PbO4_Va_O1,1.5421000000000005,-2.551106224285714,1.8408434446115292,1.4609270112128203,3.553008880000002,0
161,Ca2Sb2O7,Ca2Sb2O7_Va_O1,1.9044000000000008,-2.5944479686363637,2.456497016766801,2.7728875055574296,4.069781789999874,0
162,Ca2Sb2O7,Ca2Sb2O7_Va_O2,1.9044000000000008,-2.5944479686363637,2.4988791358902342,2.9941408148235684,4.13348798000005,0
163,Ca2Sb2O7,Ca2Sb2O7_Va_O3,1.9044000000000008,-2.5944479686363637,2.0475663985212806,1.6521068381754258,4.228122869999774,0
164,Ca2SiO4,Ca2SiO4_Va_O1,4.253,-3.4766319846428573,1.8885247453887923,1.8762993523597489,6.737361099999939,0
165,Ca2SiO4,Ca2SiO4_Va_O2,4.253,-3.4766319846428573,1.794554724261243,2.1087456067238777,6.820182169999848,0
166,Ca2SiO4,Ca2SiO4_Va_O3,4.253,-3.4766319846428573,1.8128060079352744,2.2717234534008717,6.709661509999828,0
167,Ca2Sn3O8,Ca2Sn3O8_Va_O1,2.5858,-2.5545313888461525,2.354002292434437,1.5835623089349955,4.6394469599999955,0
168,Ca2Sn3O8,Ca2Sn3O8_Va_O2,2.5858,-2.5545313888461525,2.385825707804043,2.2732986530131076,5.08523029999993,0
169,Ca2Sn3O8,Ca2Sn3O8_Va_O3,2.5858,-2.5545313888461525,2.1800859998807605,1.8137598305077427,4.95489638999994,0
170,Ca2SnO4,Ca2SnO4_Va_O1,2.841899999999999,-2.886048206428571,1.7850900552447395,1.4545719027830912,5.337301699999793,0
171,Ca2SnO4,Ca2SnO4_Va_O2,2.841899999999999,-2.886048206428571,2.048321038806505,1.641962653738677,5.522538049999989,0
172,Ca3(BO3)2,Ca3(BO3)2_Va_O1,4.9902,-3.288179811212121,1.82848968227586,2.5767985882804023,7.1639846800000075,0
173,Ca4As2O,Ca4As2O_Va_O1,1.0927000000000002,-1.8127497364285716,1.0107909576537852,3.667272518986856,7.170827219999987,0
174,Ca4Bi2O,Ca4Bi2O_Va_O1,0.6966999999999999,-1.6009697692857143,1.0040324260335625,3.863857006955216,6.881488050000039,0
175,CaAl2(SiO4)2,CaAl2(SiO4)2_Va_O1,4.7445,-3.426421389615385,2.2247122561229453,2.867429592559109,6.698040679999972,0
176,CaAl2(SiO4)2,CaAl2(SiO4)2_Va_O2,4.7445,-3.426421389615385,2.5640616202147006,2.257809906846316,6.154510140000079,0
177,CaAl4O7,CaAl4O7_Va_O1,4.1142,-3.4639722058333335,2.088177094032116,3.144216966527723,7.282963649999951,0
178,CaAl4O7,CaAl4O7_Va_O2,4.1142,-3.4639722058333335,2.1039549337889567,2.138266166770475,6.773601379999841,0
179,CaAl4O7,CaAl4O7_Va_O3,4.1142,-3.4639722058333335,1.963616567386678,2.110231573195404,6.96492865000017,0
180,CaAl4O7,CaAl4O7_Va_O4,4.1142,-3.4639722058333335,2.0158749846122253,2.377521384129426,6.850801999999826,0
181,CaAlBO4,CaAlBO4_Va_O1,4.8482,-3.322331291309524,2.1439313154614004,2.673581501380673,6.766489970000189,0
182,CaAlBO4,CaAlBO4_Va_O2,4.8482,-3.322331291309524,2.0478058480266785,1.7863333742503076,6.844755980000068,0
183,CaAlBO4,CaAlBO4_Va_O3,4.8482,-3.322331291309524,2.130939750409299,2.7556880128098364,6.860144059999934,0
184,CaAlBO4,CaAlBO4_Va_O4,4.8482,-3.322331291309524,1.867220847728845,1.9850240612699055,7.178106530000045,0
185,CaGa4O7,CaGa4O7_Va_O1,2.6787,-2.506107837916666,2.1316318553997298,2.3698296539918005,4.740904160000023,0
186,CaGa4O7,CaGa4O7_Va_O2,2.6787,-2.506107837916666,2.192568473700708,2.287998240434402,4.638148409999994,0
187,CaGa4O7,CaGa4O7_Va_O3,2.6787,-2.506107837916666,2.099390967427051,2.15246393080537,4.927625449999946,0
188,CaGa4O7,CaGa4O7_Va_O4,2.6787,-2.506107837916666,2.222047636805791,3.094619766232644,5.144887999999932,0
189,CaGaBO4,CaGaBO4_Va_O1,4.0537,-2.9093757377380953,2.188593201123475,2.812982007317987,5.677942270000026,0
190,CaGaBO4,CaGaBO4_Va_O2,4.0537,-2.9093757377380953,1.877953642280059,2.1154879613438142,7.011004410000064,0
191,CaGaBO4,CaGaBO4_Va_O3,4.0537,-2.9093757377380953,2.1612030597250236,2.0151700060599893,4.482450480000248,0
192,CaGaBO4,CaGaBO4_Va_O4,4.0537,-2.9093757377380953,2.1747770956015717,2.9328806742666065,5.739441990000055,0
193,CaIn2O4,CaIn2O4_Va_O1,2.0752,-2.394796169285714,2.0342771754084517,1.5120940085150172,5.04011231999983,0
194,CaMg(SiO3)2,CaMg(SiO3)2_Va_O1,5.056100000000001,-3.3468844764999996,2.240869199693262,3.7623023802311546,6.69820555000002,0
195,CaMg(SiO3)2,CaMg(SiO3)2_Va_O2,5.056100000000001,-3.3468844764999996,2.231624228522082,1.896279671272239,6.329686270000034,0
196,CaMg(SiO3)2,CaMg(SiO3)2_Va_O3,5.056100000000001,-3.3468844764999996,2.022506571784655,2.430394617278502,6.598490830000069,0
197,CaMgGeO4,CaMgGeO4_Va_O1,3.5043999999999995,-2.871467272857142,1.9273864631193447,1.6588338733131098,4.727265450000013,0
198,CaMgGeO4,CaMgGeO4_Va_O2,3.5043999999999995,-2.871467272857142,1.956212346090512,1.780325402562858,4.900803259999984,0
