,formula,full_name,band_gap,formation_energy,nn_ave_eleneg,o2p_center_from_vbm,vacancy_formation_energy,charge,vacancy_index,vr_max,Eb_sum
460,MgGeO3,MgGeO3_Va_O1,2.3566000000000003,-2.560048076,2.4014902769604944,3.5800246206459025,4.4688539800000715,0,47,-1.502819088333178,9.113368540540733
461,MgGeO3,MgGeO3_Va_O2,2.3566000000000003,-2.560048076,2.319051462619258,2.264710052985627,4.002119290000005,0,63,-1.502819088333178,7.043483676796338
462,MgGeO3,MgGeO3_Va_O3,2.3566000000000003,-2.560048076,2.0764563078768257,2.732291460717855,4.630603889999984,0,79,-1.502819088333178,8.503843979526707
463,MgO,MgO_Va_O1,4.6587,-3.0533666124999996,1.31,1.800415362880493,7.610649820000001,0,63,-3.116950431898758,10.345144576146483
464,MgSn(BO3)2,MgSn(BO3)2_Va_O1,3.8378,-2.715067036333334,2.371666666666667,2.891234791700079,6.06596023999999,0,269,-1.538575818365933,8.116717412419618
465,Na2BeB2O5,Na2BeB2O5_Va_O1,4.9742999999999995,-2.7277114356436787,1.65730608690873,2.517199382828254,7.243342409999864,0,479,-2.158566424325179,10.062855400794815
466,Na2BeB2O5,Na2BeB2O5_Va_O2,4.9742999999999995,-2.7277114356436787,1.6104044454637272,2.3773495766865684,7.317229780000057,0,383,-2.158566424325179,10.014281350767188
467,Na2BeB2O5,Na2BeB2O5_Va_O3,4.9742999999999995,-2.7277114356436787,2.026290733812957,3.633782413541698,6.4791334599998525,0,431,-2.158566424325179,12.064328761627902
471,Na2GeO3,Na2GeO3_Va_O1,2.9417999999999997,-2.139358738850575,1.840543768294723,2.927860965346632,4.517056469999952,0,63,-1.502819088333178,9.45259282912234
472,Na2GeO3,Na2GeO3_Va_O2,2.9417999999999997,-2.139358738850575,1.365304953105308,1.4611478420306878,4.221938589999931,0,95,-1.502819088333178,7.435737915568156
473,Na2MgGeO4,Na2MgGeO4_Va_O1,3.2445999999999997,-2.382190906012931,1.533354860746701,1.5603384917226282,5.016360610000115,0,179,-1.502819088333178,7.502824551472914
474,Na2MgGeO4,Na2MgGeO4_Va_O2,3.2445999999999997,-2.382190906012931,1.4920368630224898,1.611244233884411,5.115181539999989,0,215,-1.502819088333178,7.7932326073790215
475,Na2MgGeO4,Na2MgGeO4_Va_O3,3.2445999999999997,-2.382190906012931,1.5318908343383142,1.5386317011223445,5.020104889999979,0,251,-1.502819088333178,7.5143537896676325
476,Na2MgGeO4,Na2MgGeO4_Va_O4,3.2445999999999997,-2.382190906012931,1.4981705929595217,1.5944566503797444,5.111311409999994,0,287,-1.502819088333178,7.749177127098218
477,Na2MgSiO4,Na2MgSiO4_Va_O1,3.8845,-2.807341548512931,1.5434786900483108,1.9345832075887304,6.6681857400000215,0,179,-2.158566424325179,8.179500298710876
478,Na2MgSiO4,Na2MgSiO4_Va_O2,3.8845,-2.807341548512931,1.509652048946425,1.9706985650732225,6.732014080000122,0,215,-2.158566424325179,8.457004455542853
479,Na2MgSiO4,Na2MgSiO4_Va_O3,3.8845,-2.807341548512931,1.5349604349221158,1.924140824990511,6.626281169999979,0,287,-2.158566424325179,8.308779777308736
480,Na2MgSiO4,Na2MgSiO4_Va_O4,3.8845,-2.807341548512931,1.5091475872257534,1.9904116681323507,6.73465805000013,0,269,-2.158566424325179,8.514435167038766
481,Na2PbO3,Na2PbO3_Va_O1,1.3852000000000002,-1.685241230933908,1.5578671564280668,1.287216116113615,3.5118434600000317,0,63,-0.2712847561180753,7.575380495647752
482,Na2PbO3,Na2PbO3_Va_O2,1.3852000000000002,-1.685241230933908,1.5448264821383595,1.3244149362231266,3.720592640000015,0,79,-0.2712847561180753,7.496805673756786
483,Na2PbO3,Na2PbO3_Va_O3,1.3852000000000002,-1.685241230933908,1.5622508021994184,1.3005316308390644,3.507689330000014,0,95,-0.2712847561180753,7.57189467155823
484,Na2Sb4O7,Na2Sb4O7_Va_O1,2.9387999999999996,-1.8557798171618032,2.051127537584742,2.788231272117096,4.5623656500000696,0,299,-1.2369755737418262,8.77882854366828
485,Na2Sb4O7,Na2Sb4O7_Va_O2,2.9387999999999996,-1.8557798171618032,2.392913981072047,2.92493481971893,4.564208150000136,0,251,-1.2369755737418262,9.187538631947055
486,Na2Sb4O7,Na2Sb4O7_Va_O3,2.9387999999999996,-1.8557798171618032,2.091654765961163,3.3025776457711866,4.198386270000023,0,215,-1.2369755737418262,9.11877533117919
487,Na2Sb4O7,Na2Sb4O7_Va_O4,2.9387999999999996,-1.8557798171618032,1.9446082369744648,2.7746603316008605,4.772936640000021,0,311,-1.2369755737418262,8.732260380880026
488,Na2SiO3,Na2SiO3_Va_O1,3.9955000000000007,-2.6992391030172413,1.855558496948309,3.681385195710336,6.465966139999987,0,63,-2.158566424325179,11.262421020011159
489,Na2SiO3,Na2SiO3_Va_O2,3.9955000000000007,-2.6992391030172413,1.388390723489074,1.792391604112825,6.397889370000039,0,95,-2.158566424325179,8.0387571144289
490,Na2SnO3,Na2SnO3_Va_O1,2.7495000000000003,-2.072807835933908,1.4911487521056277,1.4582995518409103,5.344908069999983,0,95,-1.538575818365933,9.113496561769498
491,Na2SnO3,Na2SnO3_Va_O2,2.7495000000000003,-2.072807835933908,1.5086257672724364,1.4058614474089528,5.161102130000026,0,91,-1.538575818365933,9.088988093596079
492,Na2SnO3,Na2SnO3_Va_O3,2.7495000000000003,-2.072807835933908,1.5036822579574365,1.392117409965449,5.1803528900000035,0,83,-1.538575818365933,9.108057032928777
493,Na3AsO4,Na3AsO4_Va_O1,3.3761,-2.0528031474568964,1.5169268366869164,1.8565538228334355,3.9640783899999494,0,111,-0.6589084382122885,5.960277523159008
494,Na3AsO4,Na3AsO4_Va_O2,3.3761,-2.0528031474568964,1.5367031765163404,1.7974362153886294,3.8331289499999546,0,103,-0.6589084382122885,6.022710029857299
495,Na3AsO4,Na3AsO4_Va_O3,3.3761,-2.0528031474568964,1.506927484517736,1.8441806235112188,3.98508406999998,0,127,-0.6589084382122885,5.891070472852341
496,Na3BO3,Na3BO3_Va_O1,3.1534999999999997,-2.267062791974549,1.2791005784099043,2.5156331496583024,6.837499409999859,0,323,-2.158566424325179,8.629222280936476
497,Na3BO3,Na3BO3_Va_O2,3.1534999999999997,-2.267062791974549,1.286527059552988,2.540594051134821,6.852747300000042,0,335,-2.158566424325179,8.745140657544914
498,Na3BO3,Na3BO3_Va_O3,3.1534999999999997,-2.267062791974549,1.275167480053936,2.5076310503212467,6.787945609999847,0,287,-2.158566424325179,8.473270082504301
499,Na3BeAl(SiO4)2,Na3BeAl(SiO4)2_Va_O1,4.4380999999999995,-2.980470083643678,1.8471761549408487,2.790443129075856,6.654092090000072,0,199,-2.158566424325179,8.91850347471322
500,Na3BeAl(SiO4)2,Na3BeAl(SiO4)2_Va_O2,4.4380999999999995,-2.980470083643678,1.7295615398358943,2.170270650780994,6.733661070000048,0,207,-2.158566424325179,9.018952985492742
501,Na3BeAl(SiO4)2,Na3BeAl(SiO4)2_Va_O3,4.4380999999999995,-2.980470083643678,1.7437640896550468,2.8485747131758306,6.707510999999963,0,231,-2.158566424325179,9.167045351327243
502,Na3BeAl(SiO4)2,Na3BeAl(SiO4)2_Va_O4,4.4380999999999995,-2.980470083643678,1.6783995270293637,2.230243770555039,6.7080475399999475,0,239,-2.158566424325179,9.275911948752015
503,Na3BiO3,Na3BiO3_Va_O1,2.9553000000000003,-1.7198474360221674,1.202518516146676,1.4271764364664796,4.460586569999927,0,447,-0.9858147743813158,7.117303106519547
507,Na3SbO3,Na3SbO3_Va_O1,3.0228999999999995,-1.8600301767364535,1.233599171476406,2.1216840746030035,5.128975879999766,0,447,-1.2369755737418262,8.712022469477478
508,Na3SbO4,Na3SbO4_Va_O1,2.3398999999999996,-2.005708985581896,1.3280034752738212,1.3499101437245435,4.299767370000049,0,323,-0.5208045461292565,7.565006914030511
509,Na3SbO4,Na3SbO4_Va_O2,2.3398999999999996,-2.005708985581896,1.6896411543269056,2.389389527496937,4.801790419999984,0,431,-0.5208045461292565,8.83589356895256
510,Na3TlO2,Na3TlO2_Va_O1,1.8859,-1.3479438054980846,1.040080706544037,1.611030909279504,4.91480296000004,0,79,-0.8674893634033586,6.844808823051238
511,Na3TlO2,Na3TlO2_Va_O2,1.8859,-1.3479438054980846,1.156222978173973,1.9992228719371068,4.638003369999987,0,95,-0.8674893634033586,7.089805919629348
512,Na4As2O7,Na4As2O7_Va_O1,3.3173,-2.0155756674005305,1.7540649876880414,2.0233143153842033,3.1223831600000356,0,63,-0.6589084382122885,5.658466529837109
513,Na4As2O7,Na4As2O7_Va_O2,3.3173,-2.0155756674005305,1.6314853634769144,1.970287759152461,3.2559121500000945,0,79,-0.6589084382122885,5.744402153736578
514,Na4As2O7,Na4As2O7_Va_O3,3.3173,-2.0155756674005305,1.7084466627525752,1.8908815031685529,2.9202493600000796,0,95,-0.6589084382122885,5.640248381161074
515,Na4As2O7,Na4As2O7_Va_O4,3.3173,-2.0155756674005305,2.0912548118855763,3.4326418524122086,3.5251987300000653,0,103,-0.6589084382122885,7.639005779202021
516,Na4B2O5,Na4B2O5_Va_O1,3.931799999999999,-2.4025234576854757,1.845713900961803,3.866771063003552,6.625256120000026,0,111,-2.158566424325179,12.195305634577341
517,Na4B2O5,Na4B2O5_Va_O2,3.931799999999999,-2.4025234576854757,1.3517104707823588,2.316185256690084,7.033295329999996,0,175,-2.158566424325179,8.289874878394837
518,Na4B2O5,Na4B2O5_Va_O3,3.931799999999999,-2.4025234576854757,1.3406295346177046,2.372462851852311,7.080014799999967,0,159,-2.158566424325179,8.55563422753491
519,Na4GeO4,Na4GeO4_Va_O1,2.8884999999999996,-2.0175675590229885,1.2264580719633678,1.4259876648008478,4.8971426500001005,0,305,-1.502819088333178,8.372466251447264
520,Na4GeO4,Na4GeO4_Va_O2,2.8884999999999996,-2.0175675590229885,1.2117565074226204,1.4357606009606547,5.011667060000159,0,233,-1.502819088333178,8.408576422936601
521,Na4GeO4,Na4GeO4_Va_O3,2.8884999999999996,-2.0175675590229885,1.2368473420196695,1.44457099810889,4.922840820000042,0,269,-1.502819088333178,8.413602022198738
522,Na4GeO4,Na4GeO4_Va_O4,2.8884999999999996,-2.0175675590229885,1.3449276547576416,1.4199232606298169,4.630482240000115,0,323,-1.502819088333178,6.949319647025725
523,Na4PbO4,Na4PbO4_Va_O1,1.2815,-1.610200159578544,1.2323834548105834,1.066186482334869,2.74896658000001,0,215,-0.2712847561180753,6.952675500993686
524,Na4PbO4,Na4PbO4_Va_O2,1.2815,-1.610200159578544,1.2246366108679725,1.0451122066586036,2.725313049999963,0,251,-0.2712847561180753,6.946383647501836
525,Na4PbO4,Na4PbO4_Va_O3,1.2815,-1.610200159578544,1.214450048156124,1.0536682905084844,2.75807702999999,0,287,-0.2712847561180753,7.1816485744922645
526,Na4PbO4,Na4PbO4_Va_O4,1.2815,-1.610200159578544,1.4285521221202382,1.1685431877800525,2.288921259999947,0,323,-0.2712847561180753,4.9830811897450475
527,Na4SiO4,Na4SiO4_Va_O1,3.3997,-2.3901058923563228,1.2509857988408335,1.7846678399703702,6.588761620000136,0,305,-2.158566424325179,8.760681251759213
528,Na4SiO4,Na4SiO4_Va_O2,3.3997,-2.3901058923563228,1.2277981386290096,1.806239720956594,6.670062450000055,0,233,-2.158566424325179,8.874359753844304
529,Na4SiO4,Na4SiO4_Va_O3,3.3997,-2.3901058923563228,1.2592779405693129,1.8281771317708524,6.619674010000049,0,269,-2.158566424325179,8.863665916075455
530,Na4SiO4,Na4SiO4_Va_O4,3.3997,-2.3901058923563228,1.3437535379992207,1.7779377187172276,6.424721190000023,0,323,-2.158566424325179,7.977822079813397
531,Na4SnO3,Na4SnO3_Va_O1,1.8379000000000003,-1.657075410775862,1.1969717726681846,2.239801726413944,5.2327277900000215,0,215,-1.454625234810769,7.3180580332905985
532,Na4SnO3,Na4SnO3_Va_O2,1.8379000000000003,-1.657075410775862,1.177413117691618,2.0246583033282284,5.14473260000012,0,251,-1.454625234810769,7.440093360147181
533,Na4SnO3,Na4SnO3_Va_O3,1.8379000000000003,-1.657075410775862,1.1663906719867578,1.9981502611153077,5.0984747999999716,0,287,-1.454625234810769,7.5257573063794085
534,Na4SnO4,Na4SnO4_Va_O1,2.1317,-1.8676039212452116,1.1892804405561148,1.1507983414686145,4.079619819999957,0,215,-1.538575818365933,7.515011138660514
535,Na4SnO4,Na4SnO4_Va_O2,2.1317,-1.8676039212452116,1.165292343016625,1.154792715987451,4.134188939999953,0,251,-1.538575818365933,7.54915525110352
536,Na4SnO4,Na4SnO4_Va_O3,2.1317,-1.8676039212452116,1.1727474765695347,1.1440239344205128,4.070681170000066,0,287,-1.538575818365933,7.5422145966939675
537,Na4SnO4,Na4SnO4_Va_O4,2.1317,-1.8676039212452116,1.3216859107307752,1.1784431761226957,3.656326720000047,0,323,-1.538575818365933,5.718716554647457
538,Na6PbO5,Na6PbO5_Va_O1,1.1032,-1.5700874682758617,1.349658804960484,1.508565196276811,3.696000540000009,0,91,-0.2712847561180753,5.935360064576251
539,Na6PbO5,Na6PbO5_Va_O2,1.1032,-1.5700874682758617,1.2844735360975492,1.280438359370244,3.795047200000008,0,95,-0.2712847561180753,7.376151361252444
540,NaAlO2,NaAlO2_Va_O1,3.9174,-2.933970703512931,1.5016528031852792,1.7853031428518185,6.998969500000053,0,215,-2.158566424325179,7.490427412088198
541,NaAlO2,NaAlO2_Va_O2,3.9174,-2.933970703512931,1.530096251693467,1.726511145169398,6.918318899999926,0,287,-2.158566424325179,7.152412743900133
542,NaBO2,NaBO2_Va_O1,4.1874,-2.612621758929598,1.800791350867429,4.794958586711842,6.102864149999968,0,107,-2.158566424325179,12.096112772136959
543,NaBO2,NaBO2_Va_O2,4.1874,-2.612621758929598,1.507964346670368,2.448975321494773,7.027633270000033,0,143,-2.158566424325179,8.036216507223708
544,NaBe4SbO7,NaBe4SbO7_Va_O1,3.5778,-2.711356884350132,1.941668185879593,2.7014986752753343,5.391052350000232,0,467,-0.5208045461292565,8.710826071959632
545,NaBe4SbO7,NaBe4SbO7_Va_O2,3.5778,-2.711356884350132,1.7424837757829752,3.0993121486146733,8.063918420000286,0,269,-0.5208045461292565,12.237330519074831
546,NaBe4SbO7,NaBe4SbO7_Va_O3,3.5778,-2.711356884350132,1.9372572126615384,2.725431937952296,5.474758600000209,0,431,-0.5208045461292565,8.736183748809902
547,NaBiO2,NaBiO2_Va_O1,0.8683999999999994,-1.7202619228879303,1.6366443656571326,2.7247514926830427,4.0020247000000015,0,127,-0.9858147743813158,7.304769609903421
549,NaCaAsO4,NaCaAsO4_Va_O1,3.6764,-2.503265028793104,1.8405279615041128,1.9926960198065855,3.669831690000033,0,63,-0.6589084382122885,6.250894478898156
550,NaCaAsO4,NaCaAsO4_Va_O2,3.6764,-2.503265028793104,1.8789918512128596,2.126140341009416,3.481432159999949,0,79,-0.6589084382122885,6.177261398281861
551,NaCaAsO4,NaCaAsO4_Va_O3,3.6764,-2.503265028793104,1.9528537329280056,2.0447384729771314,3.8879402999999777,0,111,-0.6589084382122885,6.607743269331294
552,NaGaO2,NaGaO2_Va_O1,2.9321,-2.2214824766379304,1.5959280894452252,1.7539251355139929,4.927023199999789,0,215,-1.8812876656363955,6.973380025111252
553,NaGaO2,NaGaO2_Va_O2,2.9321,-2.2214824766379304,1.5658864972153843,1.7928204070167568,5.038493759999833,0,287,-1.8812876656363955,7.288717304691495
554,NaGeSbO5,NaGeSbO5_Va_O1,2.1107,-2.0808606433189665,2.5932904205604874,2.2361883546979664,3.935986659999921,0,127,-0.5208045461292565,5.914890888283955
555,NaGeSbO5,NaGeSbO5_Va_O2,2.1107,-2.0808606433189665,2.2647957572540687,2.646514442124263,4.077095010000116,0,191,-0.5208045461292565,7.401774127814274
556,NaGeSbO5,NaGeSbO5_Va_O3,2.1107,-2.0808606433189665,2.3735590324656877,2.499235729266061,4.121645650000014,0,255,-0.5208045461292565,6.839469744083534
557,NaIn(GeO3)2,NaIn(GeO3)2_Va_O1,2.2328,-2.127569738655173,2.3141272338567744,1.7247028897549397,3.7977860399999575,0,47,-1.502819088333178,6.239597360512612
558,NaIn(GeO3)2,NaIn(GeO3)2_Va_O2,2.2328,-2.127569738655173,2.2469402252806696,2.4611478309729655,4.373651269999991,0,63,-1.502819088333178,7.579838368613924
559,NaIn(GeO3)2,NaIn(GeO3)2_Va_O3,2.2328,-2.127569738655173,2.2472316493621367,2.783870360184764,4.102513089999954,0,79,-1.502819088333178,8.79097590202325
560,NaIn(SiO3)2,NaIn(SiO3)2_Va_O1,3.5292,-2.8000169371551724,2.279725300825057,1.9256079806937965,5.579766739999977,0,71,-1.5993795332042406,7.033975777237748
561,NaIn(SiO3)2,NaIn(SiO3)2_Va_O2,3.5292,-2.8000169371551724,2.213274541877889,3.4063354472321494,6.589835279999997,0,79,-1.5993795332042406,10.632897832035109
562,NaIn(SiO3)2,NaIn(SiO3)2_Va_O3,3.5292,-2.8000169371551724,2.2131725069134935,2.701722385377934,6.006346289999906,0,75,-1.5993795332042406,8.170595376901543
563,NaInO2,NaInO2_Va_O1,2.0346,-1.9855354266379308,1.4896520697887778,1.4689325051693,4.776153229999986,0,299,-1.5993795332042406,9.001882808798587
564,NaLi2AsO4,NaLi2AsO4_Va_O1,4.0055,-2.203138256027299,1.4650899255378942,1.9616465792613036,3.9251148600000167,0,197,-0.6589084382122885,7.272354951733361
565,NaLi2AsO4,NaLi2AsO4_Va_O2,4.0055,-2.203138256027299,1.4950303350020404,1.9112830083684105,3.6082889699999985,0,215,-0.6589084382122885,6.969991464632823
566,NaLi2AsO4,NaLi2AsO4_Va_O3,4.0055,-2.203138256027299,1.498049076386039,1.959845786892404,3.875257049999968,0,287,-0.6589084382122885,6.806373156434089
567,NaSbO3,NaSbO3_Va_O1,2.8378,-2.0606511693103453,2.18834731319333,1.829437473272837,4.3775729500001805,0,269,-0.5208045461292565,6.819724972970111
569,NaSr3SbO6,NaSr3SbO6_Va_O1,3.0766,-2.73731709877743,1.625800969881972,1.7209207333197578,5.092019360000004,0,65,-0.5208045461292565,8.445252318683341
570,NaSrBO3,NaSrBO3_Va_O1,3.9354,-2.8850838603975086,1.542672078844625,2.5679524233447135,6.929889349999835,0,431,-2.158566424325179,8.827054925021072
571,NaSrBO3,NaSrBO3_Va_O2,3.9354,-2.8850838603975086,1.530719698052853,2.576553371972847,6.9462073200001075,0,413,-2.158566424325179,8.904847431166521
572,NaSrBO3,NaSrBO3_Va_O3,3.9354,-2.8850838603975086,1.586647986950031,2.5729998900650113,6.986209369999765,0,341,-2.158566424325179,8.780004378602303
575,Rb2Al2Sb2O7,Rb2Al2Sb2O7_Va_O1,3.4936000000000003,-2.5277962692307687,1.9017394217521548,2.2332136127623827,5.4706412400002,0,233,-1.2369755737418262,6.829375014988541
576,Rb2Al2Sb2O7,Rb2Al2Sb2O7_Va_O2,3.4936000000000003,-2.5277962692307687,2.0422653601682996,1.624469458701181,6.198865110000165,0,215,-1.2369755737418262,5.3245677543906975
577,Rb2Be2O3,Rb2Be2O3_Va_O1,2.4254,-2.377723397857143,1.3186439947914728,2.264499680717455,6.707784469999874,0,335,-1.7562254794348755,7.528339843136623
578,Rb2Be2O3,Rb2Be2O3_Va_O2,2.4254,-2.377723397857143,1.3098038993263637,2.3666260707242195,7.1476963799999655,0,323,-1.7562254794348755,7.4107290088977855
579,Rb2CeO3,Rb2CeO3_Va_O1,2.7647000000000004,-2.7078352658333342,1.3460816284187862,1.2315831392512286,4.575105469999821,0,431,-1.7562254794348755,8.059101511654188
580,Rb2CeO3,Rb2CeO3_Va_O2,2.7647000000000004,-2.7078352658333342,1.3443625233666276,1.209487160859462,4.531084509999696,0,395,-1.7562254794348755,7.970483552786719
581,Rb2Li2GeO4,Rb2Li2GeO4_Va_O1,3.4064,-2.1233419424074076,1.2371664473941908,1.6308418109381742,4.857719340000026,0,215,-1.502819088333178,7.943200081144078
582,Rb2Li2GeO4,Rb2Li2GeO4_Va_O2,3.4064,-2.1233419424074076,1.2326544278601768,1.7740393690188097,5.181143200000074,0,251,-1.502819088333178,8.965348831271651
583,Rb2Li2GeO4,Rb2Li2GeO4_Va_O3,3.4064,-2.1233419424074076,1.3512413571117623,1.3291855247859476,4.236460040000006,0,287,-1.502819088333178,6.502735214576827
584,Rb2Li2GeO4,Rb2Li2GeO4_Va_O4,3.4064,-2.1233419424074076,1.2399846243087431,1.854573897690014,5.057698799999921,0,323,-1.502819088333178,8.824285382905703
585,Rb2Li2SiO4,Rb2Li2SiO4_Va_O1,4.0457,-2.497921448518519,1.2541720531666507,2.0069932329953044,6.693096860000091,0,215,-1.7562254794348755,8.92342332736522
586,Rb2Li2SiO4,Rb2Li2SiO4_Va_O2,4.0457,-2.497921448518519,1.2467161043174848,2.1810237774861636,6.889898900000057,0,251,-1.7562254794348755,9.675642798381563
587,Rb2Li2SiO4,Rb2Li2SiO4_Va_O3,4.0457,-2.497921448518519,1.37289685755873,1.6015274357297469,6.3491138000000635,0,287,-1.7562254794348755,7.148167237877705
588,Rb2Li2SiO4,Rb2Li2SiO4_Va_O4,4.0457,-2.497921448518519,1.2682150732828297,2.2270934773805617,6.848308989999973,0,323,-1.7562254794348755,9.580167010914234
589,Rb2Li3GaO4,Rb2Li3GaO4_Va_O1,3.5932000000000004,-2.0277087522499997,1.1360217436941256,1.412355801316802,5.54529603000004,0,79,-1.7562254794348755,8.413371188000259
590,Rb2LiAsO4,Rb2LiAsO4_Va_O1,3.6926,-2.109026203541667,1.5404627506685689,2.032133525623072,3.687425139999968,0,111,-0.6589084382122885,5.66900403635078
591,Rb2LiAsO4,Rb2LiAsO4_Va_O2,3.6926,-2.109026203541667,1.4624443289524658,1.9392237533867864,3.808712850000015,0,95,-0.6589084382122885,6.206276247124149
592,Rb2LiAsO4,Rb2LiAsO4_Va_O3,3.6926,-2.109026203541667,1.4152021281468703,2.003576523478788,3.6789111299999697,0,127,-0.6589084382122885,6.36589789207795
593,Rb2MgO2,Rb2MgO2_Va_O1,2.5014000000000003,-1.9070924115,1.0564066381675623,1.1061368225352242,6.16237320999995,0,79,-1.7562254794348755,6.0677435810945575
594,Rb2O,Rb2O_Va_O1,1.4732,-1.133168373333333,0.82,0.3969127188451622,4.461725070000009,0,95,-1.7562254794348755,7.81645095886975
595,Rb2Pb2O3,Rb2Pb2O3_Va_O1,1.6844,-1.539362617142857,1.6705273842002886,2.3156563089413096,4.134989309999932,0,223,-1.1369603723458594,6.37978188394154
596,Rb2PbO2,Rb2PbO2_Va_O2,1.8371,-1.499867704999999,1.5562767872176382,1.9460636008394605,4.12975662999987,0,287,-1.1369603723458594,6.8398071854152205
597,Rb2PbO2,Rb2PbO2_Va_O3,1.8371,-1.499867704999999,1.2416992022539106,1.2687788231105346,4.4865454799997995,0,323,-1.1369603723458594,5.911477031310332
598,Rb2PbO2,Rb2PbO2_Va_O4,1.8371,-1.499867704999999,1.65477550972542,1.8747073643696075,4.0796532799998975,0,359,-1.1369603723458594,6.162076028079799
599,Rb2PbO3,Rb2PbO3_Va_O2,1.3140999999999998,-1.5558054725000003,1.512566128673175,0.824836430678038,1.954460719999938,0,377,-0.2712847561180753,4.756709667236767
600,Rb2Si3SnO9,Rb2Si3SnO9_Va_O1,3.9782,-2.8654779920000006,2.265288420966906,2.3971505888352076,5.664814660000056,0,95,-1.538575818365933,7.457930912622775
601,Rb2Si3SnO9,Rb2Si3SnO9_Va_O2,3.9782,-2.8654779920000006,2.101580600842526,3.5178546404919366,6.3304400400001075,0,119,-1.538575818365933,10.428696434462992
602,Rb2Sn2O3,Rb2Sn2O3_Va_O1,0.9453999999999998,-1.7204352542857149,1.6478351694372932,3.5201396409054064,4.735854819999995,0,83,-1.454625234810769,6.574136270514933
603,Rb2SnO2,Rb2SnO2_Va_O1,2.239,-1.6441546475000002,1.6389673388076338,2.815253649531358,4.6254747100000575,0,455,-1.454625234810769,6.282863122164489
604,Rb2SnO2,Rb2SnO2_Va_O2,2.239,-1.6441546475000002,1.2059172084529577,1.8505156376234224,4.986553820000049,0,479,-1.454625234810769,5.722933404539919
605,Rb2SnO3,Rb2SnO3_Va_O1,2.2715,-1.923212555,1.6808750108243984,1.95237329003421,4.523463749999687,0,431,-1.538575818365933,7.305862681693702
606,Rb2SnO3,Rb2SnO3_Va_O2,2.2715,-1.923212555,1.4050702572516909,0.9654521921931688,3.550404869999861,0,359,-1.538575818365933,4.966544124636687
607,Rb3AlO3,Rb3AlO3_Va_O1,2.8213,-2.192958231785714,1.1030633211895935,1.0623130519345072,6.206774539999978,0,95,-1.7562254794348755,5.542208441642566
608,Rb3AlO3,Rb3AlO3_Va_O2,2.8213,-2.192958231785714,1.3077788944130129,2.0319298353912956,6.547884360000021,0,111,-1.7562254794348755,7.030618337477989
609,Rb3BiO3,Rb3BiO3_Va_O1,3.1835,-1.6211958614285713,1.2368454618170004,1.193738065945551,4.205223209999881,0,223,-0.9858147743813158,5.139217932853101
610,Rb3GaO3,Rb3GaO3_Va_O1,2.5813,-1.829943027142856,1.3586028396255856,1.9188954109317824,5.150004670000053,0,79,-1.7562254794348755,6.994055539700867
611,Rb3GaO3,Rb3GaO3_Va_O2,2.5813,-1.829943027142856,1.1253175271645046,1.1116290921680183,4.965271909999965,0,111,-1.7562254794348755,5.650030816332581
612,Rb3InO3,Rb3InO3_Va_O1,1.9467,-1.6420714696428569,1.067479041082411,0.7459525592720849,3.727990780000036,0,111,-1.5993795332042406,5.565360338184656
613,Rb3InO3,Rb3InO3_Va_O2,1.9467,-1.6420714696428569,1.275996888690673,1.512729800600991,4.136471649999985,0,107,-1.5993795332042406,6.455459523168991
614,Rb3InO3,Rb3InO3_Va_O3,1.9467,-1.6420714696428569,1.0834265971813364,0.6967453819358194,3.61898856,0,103,-1.5993795332042406,5.065729076721874
615,Rb3SbO3,Rb3SbO3_Va_O1,3.1791,-1.780475274285715,1.278245702464094,1.712103368442821,4.6617412500001,0,223,-1.2369755737418262,6.6968265817030534
616,Rb3TlO3,Rb3TlO3_Va_O1,1.5343999999999998,-1.3742784501190477,1.0405368336763197,0.8603491913254215,2.52481715999995,0,107,-0.5778080287901701,4.474254570627326
617,Rb3TlO3,Rb3TlO3_Va_O2,1.5343999999999998,-1.3742784501190477,1.2046730369938634,1.4109851689396835,2.958439589999964,0,111,-0.5778080287901701,5.456797152178742
618,Rb3TlO3,Rb3TlO3_Va_O3,1.5343999999999998,-1.3742784501190477,1.0201421598319538,0.931669723709982,2.607465979999981,0,91,-0.5778080287901701,4.978672960726369
619,Rb4PbO4,Rb4PbO4_Va_O1,1.6033,-1.527302656666666,1.3070720157688454,0.9979510856281404,2.4869681399999397,0,323,-0.2712847561180753,5.106721274774842
620,Rb4PbO4,Rb4PbO4_Va_O2,1.6033,-1.527302656666666,1.22157927460758,0.8826131327184692,2.9218927599998867,0,305,-0.2712847561180753,5.707097967872177
621,Rb4PbO4,Rb4PbO4_Va_O3,1.6033,-1.527302656666666,1.2601228870887389,0.95673797522315,2.7393282399999723,0,287,-0.2712847561180753,5.746727956455857
622,Rb4PbO4,Rb4PbO4_Va_O4,1.6033,-1.527302656666666,1.2392494475657276,0.9434678655128452,2.6245563899998476,0,269,-0.2712847561180753,5.600642548802296
623,Rb4SnO3,Rb4SnO3_Va_O1,1.7874,-1.5217606543749995,1.1747528504536422,1.894352379655548,4.902956429999799,0,233,-1.454625234810769,5.808427850047625
624,Rb4SnO3,Rb4SnO3_Va_O2,1.7874,-1.5217606543749995,1.1883874647645265,1.9674810029997856,4.968543149999855,0,251,-1.454625234810769,5.847583569353722
625,Rb4SnO3,Rb4SnO3_Va_O3,1.7874,-1.5217606543749995,1.177163951099402,1.86705331015707,4.880791679999797,0,287,-1.454625234810769,5.840509103090847
