,formula,full_name,band_gap,formation_energy,nn_ave_eleneg,o2p_center_from_vbm,vacancy_formation_energy,charge,vacancy_index,vr_max
683,KSbO2,KSbO2_Va_O1,1.8589,-1.8866991319999995,1.802212692901336,2.920970269980452,2.301834696591606,1,191,-1.2369755737418262
684,KSbO3,KSbO3_Va_O1,2.7925,-2.0533213286,2.2357932253282184,1.8010702005981054,2.3911066557473317,1,269,-0.5208045461292565
685,KTlO,KTlO_Va_O1,1.0755,-1.2013808837777784,1.3166777995745214,2.1122458826960884,2.097587966711301,1,95,-0.8674893634033586
686,Li2GeO3,Li2GeO3_Va_O1,3.4576,-2.322119386944445,1.7564349653506546,2.991069972713284,2.8993290834322334,1,79,-1.502819088333178
687,Li2GeO3,Li2GeO3_Va_O2,3.4576,-2.322119386944445,1.3652047087203154,1.5468594223209264,3.248557471547689,1,95,-1.502819088333178
688,Li2O,Li2O_Va_O1,4.8772,-2.061597913888889,0.98,1.168204519962669,5.394661848935825,1,95,-3.1005489752967774
689,Li2Si2O5,Li2Si2O5_Va_O1,5.181900000000001,-3.0159132185185182,1.4450636453115957,1.6605604586914726,4.953261076265294,1,323,-2.356834901289411
690,Li2Si2O5,Li2Si2O5_Va_O2,5.181900000000001,-3.0159132185185182,2.5468374981907833,3.348491891953108,4.703213099538201,1,233,-2.356834901289411
691,Li2Si2O5,Li2Si2O5_Va_O3,5.181900000000001,-3.0159132185185182,2.11392758697035,3.5481317001341894,4.668858073937589,1,305,-2.356834901289411
692,Li2SiO3,Li2SiO3_Va_O1,5.1448,-2.882895587777778,1.7543676249109714,3.765117542940948,4.319276177913611,1,79,-2.356834901289411
693,Li2SiO3,Li2SiO3_Va_O2,5.1448,-2.882895587777778,1.367848009345796,1.9439154367443665,4.866598817486171,1,95,-2.356834901289411
694,Li2SnO3,Li2SnO3_Va_O1,3.2893,-2.2246867915277777,1.3884706258381867,1.800804626980335,3.050208851892366,1,95,-1.538575818365933
695,Li2SnO3,Li2SnO3_Va_O2,3.2893,-2.2246867915277777,1.421818636299479,1.7373979170556284,2.8710308249028342,1,79,-1.538575818365933
696,Li2SnO3,Li2SnO3_Va_O3,3.2893,-2.2246867915277777,1.415499632138764,1.7283811814133587,2.8967368651172647,1,91,-1.538575818365933
697,Li3AsO4,Li3AsO4_Va_O1,4.2397,-2.270408983125,1.5169493855184373,1.9209146331378673,2.803130437191342,1,79,-0.6589084382122885
698,Li3AsO4,Li3AsO4_Va_O2,4.2397,-2.270408983125,1.4626668024848646,1.9366917382193185,2.740268836548691,1,111,-0.6589084382122885
699,Li3AsO4,Li3AsO4_Va_O3,4.2397,-2.270408983125,1.471247625471115,1.951400765075329,2.690023639579814,1,127,-0.6589084382122885
700,Li3BO3,Li3BO3_Va_O1,5.2981,-2.5554420863095233,1.309903996244476,2.4966280991303913,4.798277232740048,1,59,-2.1905056483979153
701,Li3BO3,Li3BO3_Va_O2,5.2981,-2.5554420863095233,1.2733264597235097,2.570793878591606,4.81479731759157,1,71,-2.1905056483979153
702,Li3BO3,Li3BO3_Va_O3,5.2981,-2.5554420863095233,1.2988153919415162,2.5575295415649366,4.790798412402802,1,83,-2.1905056483979153
703,Li3BiO4,Li3BiO4_Va_O2,1.5349,-1.884712245,1.6260762693038433,2.07351588992375,1.1477907378204235,1,127,-3.1005489752967774
704,Li3SbO4,Li3SbO4_Va_O1,3.2216999999999993,-2.2137175437499996,1.6490904880882649,2.4738478379801805,2.4431457241635783,1,431,-0.5208045461292565
705,Li3SbO4,Li3SbO4_Va_O2,3.2216999999999993,-2.2137175437499996,1.249083567388437,1.5750525954426997,2.9084295209751048,1,404,-0.5208045461292565
706,Li4GeO4,Li4GeO4_Va_O1,4.0272,-2.2978871192592587,1.3868120812400504,1.7684252098683788,3.6959301576102,1,431,-1.502819088333178
707,Li4GeO4,Li4GeO4_Va_O2,4.0272,-2.2978871192592587,1.3543613916205228,1.7241108942456838,3.66248291868375,1,383,-1.502819088333178
708,Li4PbO4,Li4PbO4_Va_O1,1.3723,-1.919143204259259,1.3569145958822,1.4253715182763198,2.1865220996843924,1,287,-0.2712847561180753
709,Li4PbO4,Li4PbO4_Va_O2,1.3723,-1.919143204259259,1.3792494173530598,1.3452002584233933,2.0009381509209208,1,255,-0.2712847561180753
710,Li5BiO5,Li5BiO5_Va_O1,1.5062,-1.9488605756060613,1.203554022203606,1.7397699228723302,1.130028362537688,1,131,-3.1005489752967774
711,Li5BiO5,Li5BiO5_Va_O2,1.5062,-1.9488605756060613,1.540209613620437,2.2017752713403484,1.2540834193388917,1,95,-3.1005489752967774
712,Li5BiO5,Li5BiO5_Va_O3,1.5062,-1.9488605756060613,1.225025306062086,1.5569234638985447,1.1274434404132567,1,119,-3.1005489752967774
713,Li5SbO5,Li5SbO5_Va_O1,3.0783000000000005,-2.198206253787879,1.2491845381245323,1.9795843312888224,3.3423336575651836,1,131,-0.5208045461292565
714,Li5SbO5,Li5SbO5_Va_O2,3.0783000000000005,-2.198206253787879,1.6322392020531835,2.5550155181691467,2.663135769683146,1,95,-0.5208045461292565
715,Li5SbO5,Li5SbO5_Va_O3,3.0783000000000005,-2.198206253787879,1.2755332551970529,1.7738628893716877,3.109740084353767,1,119,-0.5208045461292565
716,Li8SnO6,Li8SnO6_Va_O1,4.0517,-2.1430056621111113,1.1728702208159925,1.3628324117250872,4.167119142955207,1,404,-1.538575818365933
717,LiAlO2,LiAlO2_Va_O1,4.6288,-3.082882981458333,1.4296001480574805,1.921063569350896,5.3113964874873085,1,255,-2.8945619964631555
718,LiAsO3,LiAsO3_Va_O1,3.650700000000001,-1.986835451666666,2.233158903361803,2.5089847451795455,1.833802127280544,1,269,-0.6589084382122885
719,LiBO2,LiBO2_Va_O1,5.501,-2.7379905412500003,2.017867839658265,3.950952674776848,4.363379278611207,1,143,-2.1905056483979153
720,LiBO2,LiBO2_Va_O2,5.501,-2.7379905412500003,1.380511775489672,2.1398734688602414,5.160450099693747,1,191,-2.1905056483979153
721,LiGaO2,LiGaO2_Va_O1,3.2567000000000004,-2.3788747770833334,1.5743574027522462,2.0062090249688924,3.718531280734654,1,215,-1.8812876656363955
722,LiGaO2,LiGaO2_Va_O2,3.2567000000000004,-2.3788747770833334,1.5232149763392335,2.0266717357714397,3.67421222321705,1,287,-1.8812876656363955
723,LiInO2,LiInO2_Va_O1,1.9281999999999997,-2.0632245620833327,1.4302139050490523,1.639714659382878,2.8487626147824177,1,63,-1.5993795332042406
724,LiSb3O8,LiSb3O8_Va_O1,1.1262,-1.960145810277778,2.5763752285228496,2.7469254629996245,1.849254780928932,1,47,-0.5208045461292565
725,LiSb3O8,LiSb3O8_Va_O3,1.1262,-1.960145810277778,2.5571000482100716,2.735852057888418,2.0184643231303534,1,79,-0.5208045461292565
726,LiSb3O8,LiSb3O8_Va_O4,1.1262,-1.960145810277778,2.5187492582146556,2.795003904936185,2.220868413031444,1,95,-0.5208045461292565
727,LiSbO3,LiSbO3_Va_O1,2.3049999999999997,-2.118194097166666,2.185232051394197,2.4652643178020996,2.2580275770608704,1,359,-0.5208045461292565
728,LiSbO3,LiSbO3_Va_O2,2.3049999999999997,-2.118194097166666,2.239950188964073,2.6229005923662303,2.37227196752787,1,287,-0.5208045461292565
729,Mg(GaO2)2,Mg(GaO2)2_Va_O1,2.6435999999999997,-2.5373796199999994,2.057437557842043,2.164471286507033,3.6380664887006926,1,111,-1.8812876656363955
730,Mg(GaO2)2,Mg(GaO2)2_Va_O2,2.6435999999999997,-2.5373796199999994,2.164791428412206,2.4422308896483296,3.1698068775387283,1,95,-1.8812876656363955
731,Mg(SbO2)2,Mg(SbO2)2_Va_O1,2.3566000000000003,-2.1705149424999997,2.247257477502938,2.5266811950259194,2.860763779915909,1,79,-1.2369755737418262
732,Mg(SbO2)2,Mg(SbO2)2_Va_O2,2.3566000000000003,-2.1705149424999997,2.3913436234518324,3.5438403880333182,1.9912609257496865,1,111,-1.2369755737418262
733,Mg(SbO3)2,Mg(SbO3)2_Va_O1,1.2204999999999997,-2.227293432222222,2.623422811678609,2.951558788863369,2.4889338325132977,1,71,-0.5208045461292565
734,Mg(SbO3)2,Mg(SbO3)2_Va_O2,1.2204999999999997,-2.227293432222222,2.6181543766427833,2.9552288083076332,2.3917528865939337,1,63,-0.5208045461292565
735,Mg2GeO4,Mg2GeO4_Va_O1,3.2892,-2.729311635,2.054104618635752,1.9219571448136403,3.2302376169379476,1,79,-1.502819088333178
736,Mg2GeO4,Mg2GeO4_Va_O2,3.2892,-2.729311635,1.988359071101306,2.036416461331928,3.4509369529496805,1,95,-1.502819088333178
737,Mg2GeO4,Mg2GeO4_Va_O3,3.2892,-2.729311635,2.000085437055408,2.560866760737587,3.0765098272005504,1,111,-1.502819088333178
738,Mg2SiO4,Mg2SiO4_Va_O1,4.7105,-3.2217519799999996,2.0246774317016203,2.240792191255425,4.5926833525203286,1,79,-2.356834901289411
739,Mg2SiO4,Mg2SiO4_Va_O2,4.7105,-3.2217519799999996,1.9624047356842675,2.4262009460250775,4.649780656707315,1,95,-2.356834901289411
740,Mg2SiO4,Mg2SiO4_Va_O3,4.7105,-3.2217519799999996,1.978143668023242,2.739128908889802,4.648770753755263,1,111,-2.356834901289411
741,Mg2SnO4,Mg2SnO4_Va_O1,2.6452,-2.6716233064285717,2.095557891012285,2.2622130596147794,3.445613433734602,1,335,-1.538575818365933
742,Mg2SnO4,Mg2SnO4_Va_O2,2.6452,-2.6716233064285717,1.967551878218179,1.545521679732672,3.8948726978751154,1,287,-1.538575818365933
743,Mg3(AsO4)2,Mg3(AsO4)2_Va_O1,3.7674,-2.457165634230768,2.338025179654921,2.013496418375219,2.378696591998212,1,311,-0.6589084382122885
744,Mg3(AsO4)2,Mg3(AsO4)2_Va_O2,3.7674,-2.457165634230768,2.2844127882122516,2.3976041183048076,2.551979886602851,1,299,-0.6589084382122885
745,Mg3(AsO4)2,Mg3(AsO4)2_Va_O3,3.7674,-2.457165634230768,2.3589508755567294,2.0266475576627507,2.497820465883896,1,287,-0.6589084382122885
746,Mg3(AsO4)2,Mg3(AsO4)2_Va_O4,3.7674,-2.457165634230768,2.32432191979167,2.3127244859187024,2.30908271407952,1,275,-0.6589084382122885
747,Mg3(BO3)2,Mg3(BO3)2_Va_O1,5.2993,-3.0366663284848485,1.9707507475268855,2.6416591668978153,4.674546028049226,1,395,-2.1905056483979153
748,Mg3(BO3)2,Mg3(BO3)2_Va_O2,5.2993,-3.0366663284848485,1.9277663201587751,2.850843494361607,4.593497366676403,1,359,-2.1905056483979153
749,MgAl2O4,MgAl2O4_Va_O1,5.2208,-3.374314229285714,2.023271694617387,2.037486965492664,4.722538555524991,1,447,-2.8945619964631555
750,MgGeO3,MgGeO3_Va_O2,2.3566000000000003,-2.560048076,2.319051462619258,2.264710052985627,2.9719445397549222,1,63,-1.502819088333178
751,MgGeO3,MgGeO3_Va_O3,2.3566000000000003,-2.560048076,2.0764563078768257,2.732291460717855,3.183161584947804,1,79,-1.502819088333178
752,MgO,MgO_Va_O1,4.6587,-3.0533666124999996,1.31,1.800415362880493,5.095554197893554,1,63,-3.116950431898758
753,Na2GeO3,Na2GeO3_Va_O1,2.9417999999999997,-2.139358738850575,1.840543768294723,2.927860965346632,3.0169048089132984,1,63,-1.502819088333178
754,Na2GeO3,Na2GeO3_Va_O2,2.9417999999999997,-2.139358738850575,1.365304953105308,1.4611478420306878,3.5215046369980003,1,95,-1.502819088333178
755,Na2Sb4O7,Na2Sb4O7_Va_O1,2.9387999999999996,-1.8557798171618032,2.051127537584742,2.788231272117096,2.1786372697280907,1,299,-1.2369755737418262
756,Na2Sb4O7,Na2Sb4O7_Va_O2,2.9387999999999996,-1.8557798171618032,2.392913981072047,2.92493481971893,1.9355770216980128,1,251,-1.2369755737418262
757,Na2Sb4O7,Na2Sb4O7_Va_O4,2.9387999999999996,-1.8557798171618032,1.9446082369744648,2.7746603316008605,2.104163990177173,1,311,-1.2369755737418262
758,Na2SiO3,Na2SiO3_Va_O1,3.9955000000000007,-2.6992391030172413,1.855558496948309,3.681385195710336,4.4648771823746785,1,63,-2.158566424325179
759,Na2SiO3,Na2SiO3_Va_O2,3.9955000000000007,-2.6992391030172413,1.388390723489074,1.792391604112825,5.17305038118903,1,95,-2.158566424325179
760,Na2SnO3,Na2SnO3_Va_O1,2.7495000000000003,-2.072807835933908,1.4911487521056277,1.4582995518409103,3.558155047793867,1,95,-1.538575818365933
761,Na2SnO3,Na2SnO3_Va_O2,2.7495000000000003,-2.072807835933908,1.5086257672724364,1.4058614474089528,3.395580088330406,1,91,-1.538575818365933
762,Na2SnO3,Na2SnO3_Va_O3,2.7495000000000003,-2.072807835933908,1.5036822579574365,1.392117409965449,3.4023651731331146,1,83,-1.538575818365933
763,Na3AsO4,Na3AsO4_Va_O1,3.3761,-2.0528031474568964,1.5169268366869164,1.8565538228334355,3.030048468346367,1,111,-0.6589084382122885
764,Na3AsO4,Na3AsO4_Va_O2,3.3761,-2.0528031474568964,1.5367031765163404,1.7974362153886294,3.1197909095144567,1,103,-0.6589084382122885
765,Na3AsO4,Na3AsO4_Va_O3,3.3761,-2.0528031474568964,1.506927484517736,1.8441806235112188,2.9978316773116926,1,127,-0.6589084382122885
766,Na3BO3,Na3BO3_Va_O1,3.1534999999999997,-2.267062791974549,1.2791005784099043,2.5156331496583024,4.728196967019841,1,323,-2.158566424325179
767,Na3BO3,Na3BO3_Va_O2,3.1534999999999997,-2.267062791974549,1.286527059552988,2.540594051134821,4.82580436655018,1,335,-2.158566424325179
768,Na3BO3,Na3BO3_Va_O3,3.1534999999999997,-2.267062791974549,1.275167480053936,2.5076310503212467,4.694706170474214,1,287,-2.158566424325179
769,Na3BiO3,Na3BiO3_Va_O1,2.9553000000000003,-1.7198474360221674,1.202518516146676,1.4271764364664796,2.877220856159844,1,447,-0.9858147743813158
770,Na3SbO3,Na3SbO3_Va_O1,3.0228999999999995,-1.8600301767364535,1.233599171476406,2.1216840746030035,3.2056987946041007,1,447,-1.2369755737418262
771,Na3SbO4,Na3SbO4_Va_O1,2.3398999999999996,-2.005708985581896,1.3280034752738212,1.3499101437245435,3.4103527758693684,1,323,-0.5208045461292565
772,Na3SbO4,Na3SbO4_Va_O2,2.3398999999999996,-2.005708985581896,1.6896411543269056,2.389389527496937,2.704322900920076,1,431,-0.5208045461292565
773,Na3TlO2,Na3TlO2_Va_O1,1.8859,-1.3479438054980846,1.040080706544037,1.611030909279504,3.5318415458428083,1,79,-0.8674893634033586
774,Na3TlO2,Na3TlO2_Va_O2,1.8859,-1.3479438054980846,1.156222978173973,1.9992228719371068,2.990052550501116,1,95,-0.8674893634033586
775,Na4As2O7,Na4As2O7_Va_O2,3.3173,-2.0155756674005305,1.6314853634769144,1.970287759152461,2.398127468707476,1,79,-0.6589084382122885
776,Na4As2O7,Na4As2O7_Va_O3,3.3173,-2.0155756674005305,1.7084466627525752,1.8908815031685529,1.9809984001650112,1,95,-0.6589084382122885
777,Na4As2O7,Na4As2O7_Va_O4,3.3173,-2.0155756674005305,2.0912548118855763,3.4326418524122086,1.5827987706941198,1,103,-0.6589084382122885
778,Na4B2O5,Na4B2O5_Va_O1,3.931799999999999,-2.4025234576854757,1.845713900961803,3.866771063003552,3.84389249960042,1,111,-2.158566424325179
779,Na4B2O5,Na4B2O5_Va_O2,3.931799999999999,-2.4025234576854757,1.3517104707823588,2.316185256690084,4.9550758702360245,1,175,-2.158566424325179
780,Na4B2O5,Na4B2O5_Va_O3,3.931799999999999,-2.4025234576854757,1.3406295346177046,2.372462851852311,5.015227585063228,1,159,-2.158566424325179
781,Na4GeO4,Na4GeO4_Va_O1,2.8884999999999996,-2.0175675590229885,1.2264580719633678,1.4259876648008478,3.6972138063455047,1,305,-1.502819088333178
782,Na4GeO4,Na4GeO4_Va_O2,2.8884999999999996,-2.0175675590229885,1.2117565074226204,1.4357606009606547,3.8500696608523306,1,233,-1.502819088333178
783,Na4GeO4,Na4GeO4_Va_O3,2.8884999999999996,-2.0175675590229885,1.2368473420196695,1.44457099810889,3.789498769588184,1,269,-1.502819088333178
784,Na4GeO4,Na4GeO4_Va_O4,2.8884999999999996,-2.0175675590229885,1.3449276547576416,1.4199232606298169,3.604577191325888,1,323,-1.502819088333178
785,Na4PbO4,Na4PbO4_Va_O1,1.2815,-1.610200159578544,1.2323834548105834,1.066186482334869,2.1552812423927836,1,215,-0.2712847561180753
786,Na4PbO4,Na4PbO4_Va_O2,1.2815,-1.610200159578544,1.2246366108679725,1.0451122066586036,2.23186916188617,1,251,-0.2712847561180753
787,Na4PbO4,Na4PbO4_Va_O3,1.2815,-1.610200159578544,1.214450048156124,1.0536682905084844,2.2212977650978862,1,287,-0.2712847561180753
788,Na4SiO4,Na4SiO4_Va_O1,3.3997,-2.3901058923563228,1.2509857988408335,1.7846678399703702,4.878239329461296,1,305,-2.158566424325179
789,Na4SiO4,Na4SiO4_Va_O2,3.3997,-2.3901058923563228,1.2277981386290096,1.806239720956594,5.006790119867469,1,233,-2.158566424325179
790,Na4SiO4,Na4SiO4_Va_O3,3.3997,-2.3901058923563228,1.2592779405693129,1.8281771317708524,4.983458396477866,1,269,-2.158566424325179
791,Na4SiO4,Na4SiO4_Va_O4,3.3997,-2.3901058923563228,1.3437535379992207,1.7779377187172276,4.917252691735099,1,323,-2.158566424325179
792,Na4SnO3,Na4SnO3_Va_O1,1.8379000000000003,-1.657075410775862,1.1969717726681846,2.239801726413944,3.500444338946916,1,215,-1.454625234810769
793,Na4SnO3,Na4SnO3_Va_O2,1.8379000000000003,-1.657075410775862,1.177413117691618,2.0246583033282284,3.519719692742215,1,251,-1.454625234810769
794,Na4SnO3,Na4SnO3_Va_O3,1.8379000000000003,-1.657075410775862,1.1663906719867578,1.9981502611153077,3.4690078851305453,1,287,-1.454625234810769
795,Na4SnO4,Na4SnO4_Va_O1,2.1317,-1.8676039212452116,1.1892804405561148,1.1507983414686145,3.287664696323242,1,215,-1.538575818365933
796,Na4SnO4,Na4SnO4_Va_O2,2.1317,-1.8676039212452116,1.165292343016625,1.154792715987451,3.3692433076297377,1,251,-1.538575818365933
797,Na4SnO4,Na4SnO4_Va_O3,2.1317,-1.8676039212452116,1.1727474765695347,1.1440239344205128,3.3105133025008993,1,287,-1.538575818365933
798,Na4SnO4,Na4SnO4_Va_O4,2.1317,-1.8676039212452116,1.3216859107307752,1.1784431761226957,3.001566912093745,1,323,-1.538575818365933
799,Na5BiO5,Na5BiO5_Va_O1,1.0309,-1.6743984525235112,1.260506730529193,1.3100955915428416,2.374098236390048,1,131,-2.158566424325179
800,Na6PbO5,Na6PbO5_Va_O1,1.1032,-1.5700874682758617,1.349658804960484,1.508565196276811,3.041572487930762,1,91,-0.2712847561180753
801,Na6PbO5,Na6PbO5_Va_O2,1.1032,-1.5700874682758617,1.2844735360975492,1.280438359370244,2.814572594088654,1,95,-0.2712847561180753
802,NaAlO2,NaAlO2_Va_O1,3.9174,-2.933970703512931,1.5016528031852792,1.7853031428518185,5.395552872589185,1,215,-2.158566424325179
803,NaAlO2,NaAlO2_Va_O2,3.9174,-2.933970703512931,1.530096251693467,1.726511145169398,5.391848504393389,1,287,-2.158566424325179
804,NaBO2,NaBO2_Va_O1,4.1874,-2.612621758929598,1.800791350867429,4.794958586711842,3.449865133025346,1,107,-2.158566424325179
805,NaBO2,NaBO2_Va_O2,4.1874,-2.612621758929598,1.507964346670368,2.448975321494773,5.027853391896677,1,143,-2.158566424325179
806,NaBiO2,NaBiO2_Va_O1,0.8683999999999994,-1.7202619228879303,1.6366443656571326,2.7247514926830427,2.109334041238122,1,127,-0.9858147743813158
807,NaGaO2,NaGaO2_Va_O1,2.9321,-2.2214824766379304,1.5959280894452252,1.7539251355139929,3.781780070850792,1,215,-1.8812876656363955
808,NaGaO2,NaGaO2_Va_O2,2.9321,-2.2214824766379304,1.5658864972153843,1.7928204070167568,3.77296989972817,1,287,-1.8812876656363955
809,NaInO2,NaInO2_Va_O1,2.0346,-1.9855354266379308,1.4896520697887778,1.4689325051693,3.1188850934830707,1,299,-1.5993795332042406
810,NaSbO3,NaSbO3_Va_O1,2.8378,-2.0606511693103453,2.18834731319333,1.829437473272837,2.532163427688097,1,269,-0.5208045461292565
811,Pb3O4,Pb3O4_Va_O1,1.0928999999999998,-1.446981154285714,2.7125491166580247,2.4452465098536926,1.2109253280270915,1,79,-0.3140373681137607
812,Rb2Be2O3,Rb2Be2O3_Va_O1,2.4254,-2.377723397857143,1.3186439947914728,2.264499680717455,4.9182645670409695,1,335,-1.7562254794348755
813,Rb2Be2O3,Rb2Be2O3_Va_O2,2.4254,-2.377723397857143,1.3098038993263637,2.3666260707242195,4.999968065909501,1,323,-1.7562254794348755
814,Rb2CeO3,Rb2CeO3_Va_O1,2.7647000000000004,-2.7078352658333342,1.3460816284187862,1.2315831392512286,2.9514354267229415,1,431,-1.7562254794348755
815,Rb2CeO3,Rb2CeO3_Va_O2,2.7647000000000004,-2.7078352658333342,1.3443625233666276,1.209487160859462,2.8888394739328636,1,395,-1.7562254794348755
816,Rb2MgO2,Rb2MgO2_Va_O1,2.5014000000000003,-1.9070924115,1.0564066381675623,1.1061368225352242,4.713727234443021,1,79,-1.7562254794348755
817,Rb2O,Rb2O_Va_O1,1.4732,-1.133168373333333,0.82,0.3969127188451622,3.8917412269279303,1,95,-1.7562254794348755
818,Rb2Pb2O3,Rb2Pb2O3_Va_O1,1.6844,-1.539362617142857,1.6705273842002886,2.3156563089413096,2.499741134779934,1,223,-1.1369603723458594
819,Rb2PbO2,Rb2PbO2_Va_O1,1.8371,-1.499867704999999,1.2705026702586748,1.2183706302997377,2.9763214287761635,1,251,-1.1369603723458594
820,Rb2PbO2,Rb2PbO2_Va_O2,1.8371,-1.499867704999999,1.5562767872176382,1.9460636008394605,2.609374506362818,1,287,-1.1369603723458594
821,Rb2PbO2,Rb2PbO2_Va_O3,1.8371,-1.499867704999999,1.2416992022539106,1.2687788231105346,3.0048716340510744,1,323,-1.1369603723458594
822,Rb2PbO2,Rb2PbO2_Va_O4,1.8371,-1.499867704999999,1.65477550972542,1.8747073643696075,2.5816087265062935,1,359,-1.1369603723458594
823,Rb2PbO3,Rb2PbO3_Va_O1,1.3140999999999998,-1.5558054725000003,1.7521345462698212,1.611960507424275,1.49076071778647,1,431,-0.2712847561180753
824,Rb2PbO3,Rb2PbO3_Va_O2,1.3140999999999998,-1.5558054725000003,1.512566128673175,0.824836430678038,1.7480514222384258,1,377,-0.2712847561180753
825,Rb2Sn2O3,Rb2Sn2O3_Va_O1,0.9453999999999998,-1.7204352542857149,1.6478351694372932,3.5201396409054064,2.5439192014517182,1,83,-1.454625234810769
826,Rb2SnO2,Rb2SnO2_Va_O1,2.239,-1.6441546475000002,1.6389673388076338,2.815253649531358,2.459091906969359,1,455,-1.454625234810769
827,Rb2SnO2,Rb2SnO2_Va_O2,2.239,-1.6441546475000002,1.2059172084529577,1.8505156376234224,3.2831193478226393,1,479,-1.454625234810769
828,Rb2SnO3,Rb2SnO3_Va_O1,2.2715,-1.923212555,1.6808750108243984,1.95237329003421,2.681420398324973,1,431,-1.538575818365933
829,Rb2SnO3,Rb2SnO3_Va_O2,2.2715,-1.923212555,1.4050702572516909,0.9654521921931688,2.973184193470278,1,359,-1.538575818365933
830,Rb3AlO3,Rb3AlO3_Va_O1,2.8213,-2.192958231785714,1.1030633211895935,1.0623130519345072,4.890101919209602,1,95,-1.7562254794348755
831,Rb3AlO3,Rb3AlO3_Va_O2,2.8213,-2.192958231785714,1.3077788944130129,2.0319298353912956,4.6028981458250815,1,111,-1.7562254794348755
832,Rb3BiO3,Rb3BiO3_Va_O1,3.1835,-1.6211958614285713,1.2368454618170004,1.193738065945551,2.687356836000304,1,223,-0.9858147743813158
833,Rb3GaO3,Rb3GaO3_Va_O1,2.5813,-1.829943027142856,1.3586028396255856,1.9188954109317824,3.3879056804156233,1,79,-1.7562254794348755
834,Rb3GaO3,Rb3GaO3_Va_O2,2.5813,-1.829943027142856,1.1253175271645046,1.1116290921680183,3.808823772061809,1,111,-1.7562254794348755
835,Rb3InO3,Rb3InO3_Va_O1,1.9467,-1.6420714696428569,1.067479041082411,0.7459525592720849,3.0491099082996236,1,111,-1.5993795332042406
836,Rb3InO3,Rb3InO3_Va_O2,1.9467,-1.6420714696428569,1.275996888690673,1.512729800600991,2.953046701949928,1,107,-1.5993795332042406
837,Rb3InO3,Rb3InO3_Va_O3,1.9467,-1.6420714696428569,1.0834265971813364,0.6967453819358194,2.9524912524728535,1,103,-1.5993795332042406
838,Rb3SbO3,Rb3SbO3_Va_O1,3.1791,-1.780475274285715,1.278245702464094,1.712103368442821,2.899508239034974,1,223,-1.2369755737418262
839,Rb3TlO3,Rb3TlO3_Va_O1,1.5343999999999998,-1.3742784501190477,1.0405368336763197,0.8603491913254215,1.9101254138248265,1,107,-0.5778080287901701
840,Rb3TlO3,Rb3TlO3_Va_O2,1.5343999999999998,-1.3742784501190477,1.2046730369938634,1.4109851689396835,1.8681260245508344,1,111,-0.5778080287901701
841,Rb3TlO3,Rb3TlO3_Va_O3,1.5343999999999998,-1.3742784501190477,1.0201421598319538,0.931669723709982,1.9548003054783052,1,91,-0.5778080287901701
842,Rb4PbO4,Rb4PbO4_Va_O1,1.6033,-1.527302656666666,1.3070720157688454,0.9979510856281404,1.839555225098825,1,323,-0.2712847561180753
843,Rb4PbO4,Rb4PbO4_Va_O2,1.6033,-1.527302656666666,1.22157927460758,0.8826131327184692,2.254076075919756,1,305,-0.2712847561180753
844,Rb4PbO4,Rb4PbO4_Va_O3,1.6033,-1.527302656666666,1.2601228870887389,0.95673797522315,2.109592822283207,1,287,-0.2712847561180753
845,Rb4PbO4,Rb4PbO4_Va_O4,1.6033,-1.527302656666666,1.2392494475657276,0.9434678655128452,1.9282202261311328,1,269,-0.2712847561180753
846,Rb4SnO3,Rb4SnO3_Va_O1,1.7874,-1.5217606543749995,1.1747528504536422,1.894352379655548,3.2311092499416096,1,233,-1.454625234810769
847,Rb4SnO3,Rb4SnO3_Va_O2,1.7874,-1.5217606543749995,1.1883874647645265,1.9674810029997856,3.295304659902627,1,251,-1.454625234810769
848,Rb4SnO3,Rb4SnO3_Va_O3,1.7874,-1.5217606543749995,1.177163951099402,1.86705331015707,3.2147122099618013,1,287,-1.454625234810769
849,Rb4SnO4,Rb4SnO4_Va_O1,2.2470999999999997,-1.7707643350000004,1.2535575408013142,1.126526894597595,2.9671286458669197,1,215,-1.538575818365933
850,Rb4SnO4,Rb4SnO4_Va_O2,2.2470999999999997,-1.7707643350000004,1.177260316119254,1.0449651115135987,3.2493054571040485,1,251,-1.538575818365933
851,Rb4SnO4,Rb4SnO4_Va_O3,2.2470999999999997,-1.7707643350000004,1.2171300794874034,1.109757744027597,3.1248569645076865,1,287,-1.538575818365933
852,Rb4SnO4,Rb4SnO4_Va_O4,2.2470999999999997,-1.7707643350000004,1.1979440958840029,1.0817809391754487,3.008054131243475,1,323,-1.538575818365933
853,Rb6Si2O7,Rb6Si2O7_Va_O1,3.3157999999999994,-2.4265757626666664,1.2846846109124377,1.886047280338284,4.709131243774137,1,275,-1.7562254794348755
854,Rb6Si2O7,Rb6Si2O7_Va_O2,3.3157999999999994,-2.4265757626666664,1.8430506074296524,3.551416424212495,3.948430335283594,1,227,-1.7562254794348755
855,Rb6Si2O7,Rb6Si2O7_Va_O3,3.3157999999999994,-2.4265757626666664,1.3205817195285865,1.855323133603911,4.69783945135968,1,359,-1.7562254794348755
856,Rb6Si2O7,Rb6Si2O7_Va_O4,3.3157999999999994,-2.4265757626666664,1.3013686485182614,1.8455291388056272,4.678891169993983,1,323,-1.7562254794348755
